UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE
10053083,PCH,Chaco Árido,10,4.82631578947368,3.0293792460068,4.79031115960874,25.8484919001763,19,277.9,33.8028169014084,45.0704225352113,70.4225352112676,18.3098591549296,36.6197183098592,NA,NA,0,0,5,1000,-65.402587,-29.248529,-65.4026111111111,-29.2485277777778,405,sin_pendiente,NA,II,2018,9,colinado,ausencia,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,porcino,TRUE,TRUE,FALSE,FALSE,Araujia odorata,Araujia odorata,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10053084,PCH,Chaco Árido,10,5.01739130434783,3.31748420202733,4.46306841748462,10.5210110756144,23,288.6,35.2112676056338,0,35.2112676056338,45.0704225352113,80.2816901408451,NA,NA,0,0,23,4600,-65.404699,-29.338669,-65.4047,-29.3386666666667,309,sin_pendiente,NA,II,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,venado,TRUE,TRUE,FALSE,FALSE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10053085,PCH,Chaco Árido,10,4.96923076923077,1.94201503906308,3.29679353532262,9.79603043540863,13,217.9,22.5352112676056,0,22.5352112676056,64.7887323943662,47.887323943662,NA,NA,0,0,13,2600,-65.40682,-29.428808,-65.4068333333333,-29.4288055555556,277,sin_pendiente,NA,II,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,OTF,NA,SI
10053086,PCH,Chaco Árido,10,5.225,2.34918259767231,4.9413361578466,12.225020799189,12,207.9,5.63380281690141,0,5.63380281690141,81.6901408450704,30.9859154929577,21.55,20.6,4,40,8,1600,-65.408951,-29.518945,-65.4089444444444,-29.5189444444444,239,sin_pendiente,NA,II,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10054068,PCH,Chaco Árido,10,6.63928571428571,7.3152699055671,10.7131151057967,29.7591868665897,56,853,100,0,100,29.5774647887324,59.1549295774648,NA,NA,0,0,15,3000,-65.270556,-27.897979,-65.2706666666667,-27.898,379,sin_pendiente,NA,III,2018,11,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
10054070,PCH,Chaco Árido,10,5.55555555555556,4.12798269892225,7.8892833964636,21.6708159048664,27,504.4,60.5633802816901,0,60.5633802816901,59.1549295774648,38.0281690140845,NA,NA,0,0,24,4800,-65.274339,-28.078311,-65.2743333333333,-28.0783055555556,461,sin_pendiente,NA,III,2018,10,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
10054071,PCH,Chaco Serrano,10,5.00882352941176,4.19872256579489,7.07663851414084,31.7224673512716,34,808.8,60.5633802816901,29.5774647887324,78.8732394366197,81.6901408450704,100,20,6,1,10,38,7600,-65.276244,-28.168475,-65.2762222222222,-28.1684722222222,531,sin_pendiente,NA,III,2018,11,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,corzuela,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
10054073,PCH,Chaco Serrano,10,8.1695652173913,4.35357360706149,10.2023093405428,71.092020724384,23,347.2,25.3521126760563,46.4788732394366,52.112676056338,28.169014084507,100,NA,NA,0,0,8,1600,-65.28008,-28.348798,-65.2800555555555,-28.3488055555556,728,pendiente_suave,SO,II,2018,11,serrano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
10054075,PCH,Chaco Serrano,10,7.85294117647059,3.09696012107328,6.0081388703578,45.5493163596563,17,199.3,32.3943661971831,29.5774647887324,61.9718309859155,50.7042253521127,91.5492957746479,NA,NA,0,0,19,3800,-65.283951,-28.529117,-65.28395,-28.529125,535,pendiente_suave,S,II,2018,10,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
10054076,PCH,Chaco Serrano,10,5.08571428571429,1.07587288267757,1.64763379261548,2.91012719695436,7,99.3,35.2112676056338,16.9014084507042,30.9859154929577,97.4647887323944,73.2394366197183,NA,NA,0,0,15,3000,-65.2859,-28.619274,-65.2858888888889,-28.6192777777778,417,sin_pendiente,NA,II,2018,10,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10054077,PCH,Chaco Árido,10,6.40769230769231,2.20098625488798,5.19243768962199,28.8334270673157,13,276.5,61.9718309859155,0,61.9718309859155,59.1549295774648,54.9295774647887,32,32.975,4,40,22,4400,-65.287859,-28.70943,-65.2878611111111,-28.7094444444444,412,sin_pendiente,NA,II,2018,10,colinado,ausencia,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10054081,PCH,Chaco Árido,10,7.9625,4.14295145447487,9.68745437651766,47.0773209584426,16,160,18.3098591549296,67.6056338028169,85.9154929577465,19.7183098591549,7.04225352112676,57.2,22.475,4,40,7,1400,-65.295781,-29.07004,-65.2957777777778,-29.0700555555556,312,sin_pendiente,NA,sin_categoria,2018,9,llano,ausencia,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla_Opuntia anacantha,Condalia microphylla,Opuntia anacantha,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
10054082,PCH,Chaco Árido,10,6.87333333333333,4.1434431607288,5.30290017139266,23.7886694540037,30,387.9,21.1267605633803,12.6760563380282,56.3380281690141,98.5915492957747,98.5915492957747,NA,NA,0,0,39,7800,-65.297785,-29.16019,-65.2978055555556,-29.1601944444444,302,sin_pendiente,NA,II,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Condalia microphylla,Condalia microphylla,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10054083,PCH,Chaco Árido,10,5.3,4.33212672844593,6.87451700364885,23.8173436070137,29,436.5,16.9014084507042,25.3521126760563,42.2535211267606,77.4647887323944,36.6197183098592,NA,NA,0,0,13,2600,-65.299797,-29.250338,-65.2997833333333,-29.2503333333333,290,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10055073,PCH,Chaco Serrano,10,6.97777777777778,1.587,2.65756527433636,9.6197661203641,9,119.3,36.6197183098592,7.04225352112676,38.0281690140845,42.2535211267606,98.5915492957747,NA,NA,0,0,10,2000,-65.178161,-28.350465,-65.17815,-28.3504666666667,511,sin_pendiente,NA,II,2018,10,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10055076,PCH,Chaco Árido,10,11.3428571428571,3.06380546694202,14.6892782880776,108.547992338,7,70,11.2676056338028,83.0985915492958,83.0985915492958,15.4929577464789,42.2535211267606,NA,NA,0,0,18,3600,-65.183722,-28.620959,-65.1837,-28.6209333333333,349,sin_pendiente,NA,sin_categoria,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10055077,PCH,Chaco Árido,10,5.75714285714286,3.98315520792268,8.4844240384059,33.5050205981386,28,573,87.3239436619718,42.2535211267606,92.9577464788732,33.8028169014084,33.8028169014084,NA,NA,0,0,8,1600,-65.185592,-28.711122,-65.1855833333333,-28.7111111111111,319,sin_pendiente,NA,III,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10055080,PCH,Chaco Árido,10,6.87391304347826,5.02084857697996,9.3936457200501,34.8423637949457,23,259.3,40.8450704225352,28.169014084507,67.6056338028169,85.9154929577465,33.8028169014084,NA,NA,0,0,17,3400,-65.191256,-28.9816,-65.1912222222222,-28.9815833333333,289,sin_pendiente,NA,III,2018,10,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10055083,PCH,Chaco Árido,10,4.60222222222222,5.96337128324142,8.44227713822368,18.1413587509539,45,743,38.0281690140845,14.0845070422535,52.112676056338,63.3802816901408,8.45070422535211,NA,NA,0,0,19,3800,-65.196999,-29.252067,-65.1969833333333,-29.25205,228,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10055084,PCH,Chaco Árido,10,5.56666666666667,3.22903925139482,6.31535089626245,26.7226501877598,18,297.2,18.3098591549296,36.6197183098592,43.6619718309859,77.4647887323944,4.22535211267606,NA,NA,0,0,18,3600,-65.19893,-29.34222,-65.1989,-29.3422166666667,215,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
10055085,PCH,Chaco Árido,10,6.28125,2.764,4.23053149917709,15.5164931659499,16,160,18.3098591549296,18.3098591549296,36.6197183098592,73.2394366197183,19.7183098591549,NA,NA,0,0,18,3600,-65.200871,-29.432372,-65.2009,-29.4323833333333,204,sin_pendiente,NA,II,2018,9,llano,ausencia,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,Bromelia hieronymi_Acantholippia seriphioides,Bromelia hieronymi,Acantholippia seriphioides,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10056078,PCH,Chaco Árido,10,7.45652173913043,7.40488259026544,10.2027926745725,39.0931503940024,69,1393.2,22.5352112676056,73.2394366197183,94.3661971830986,50.7042253521127,39.4366197183099,NA,NA,0,0,9,1800,-65.085109,-28.802903,-65.0851,-28.8029166666667,303,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10056080,PCH,Chaco Árido,10,4.425,0.734390400497013,1.87891885929258,2.35480972222805,8,285.1,2.8169014084507,0,2.8169014084507,11.2676056338028,70.4225352112676,NA,NA,0,0,7,1400,-65.088717,-28.983233,-65.0886194444444,-28.9832222222222,285,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Opuntia anacantha_Condalia microphylla,Opuntia anacantha,Condalia microphylla,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10056082,PCH,Chaco Árido,10,5.70384615384615,4.31988276102896,7.25636777321565,27.2488805675047,26,377.2,15.4929577464789,0,15.4929577464789,73.2394366197183,45.0704225352113,11.5,20.3333333333333,3,30,3,600,-65.092358,-29.163557,-65.0923333333333,-29.1635666666667,232,sin_pendiente,NA,III,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
10057080,PCH,Chaco Árido,10,5.83076923076923,1.542,1.97631632665274,7.84268489599885,13,217.9,59.1549295774648,0,59.1549295774648,95.7746478873239,14.0845070422535,10,23.1,1,10,24,4800,-64.98617,-28.984787,-64.9861666666667,-28.9847777777778,309,sin_pendiente,NA,II,2018,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
10058082,PCH,Chaco Árido,10,6.48484210526316,3.09732491120157,5.84578073370175,26.4079202104626,19,365.8,0,21.1267605633803,21.1267605633803,100,40.8450704225352,NA,NA,0,0,17,3400,-64.886898,-29.16661,-64.8869444444445,-29.1665833333333,216,sin_pendiente,NA,II,2019,1,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
10058084,PCH,Chaco Árido,10,8.71666666666667,1.711,4.54267229125613,30.8897776528825,6,60,0,26.7605633802817,26.7605633802817,97.1830985915493,74.6478873239437,NA,NA,0,0,26,5200,-64.890212,-29.346952,-64.8901944444444,-29.3469444444444,207,sin_pendiente,NA,I,2018,10,llano,ausencia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI
14050108,PCH,Chaco Árido,14,6.57,3.52062056462045,11.5595950980783,47.9226633985326,10,100,21.1267605633803,0,21.1267605633803,66.1971830985916,53.5211267605634,35,7.6,2,20,17,3400,-65.773812,-31.495161,-65.7738333333333,-31.4951666666667,270,sin_pendiente,NA,sin_categoria,2019,5,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14051102,PCH,Chaco Árido,14,5.1,3.14749224711328,7.50415869465269,30.8449364722271,14,227.9,33.8028169014084,23.943661971831,49.2957746478873,69.0140845070423,16.9014084507042,NA,NA,0,0,36,7200,-65.653517,-30.956826,-65.6535,-30.9568055555556,236,sin_pendiente,NA,I,2019,10,llano,ausencia,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
14051104,PCH,Chaco Árido,14,5.75555555555556,4.10632243755277,8.47007842679218,37.1898293762051,18,209.3,8.45070422535211,0,8.45070422535211,66.1971830985916,0,NA,NA,0,0,27,5400,-65.658524,-31.137022,-65.6585,-31.137,279,sin_pendiente,NA,I,2019,10,llano,ausencia,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14051107,PCH,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,4000,-65.66612,-31.407306,-65.6661111111111,-31.4073055555556,260,sin_pendiente,NA,sin_categoria,2019,5,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NO
14051108,PCH,Chaco Árido,14,3.53125,1.69372249511719,3.67312601885357,8.31539762045692,16,482.3,43.6619718309859,0,43.6619718309859,35.2112676056338,57.7464788732394,NA,NA,0,0,17,3400,-65.668675,-31.497398,-65.6686666666667,-31.4973888888889,273,sin_pendiente,NA,I,2019,5,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14051112,ESP,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.75,40.75,2,20,13,2600,-65.679009,-31.85775,-65.679,-31.8577777777778,339,sin_pendiente,NA,I,2019,6,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NO
14052103,PCH,Chaco Árido,14,5.23571428571429,2.67208249484671,5.35820948085543,20.472844083906,14,227.9,36.6197183098592,0,36.6197183098592,46.4788732394366,11.2676056338028,35,21,1,10,21,4200,-65.551363,-31.049038,-65.5513611111111,-31.0490277777778,222,sin_pendiente,NA,sin_categoria,2019,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
14052104,PCH,Chaco Árido,14,6.33636363636364,2.60337956575283,6.06836422254473,29.432249610433,11,139.3,29.5774647887324,0,29.5774647887324,69.0140845070423,0,NA,NA,0,0,27,5400,-65.553774,-31.139143,-65.55375,-31.1391388888889,252,sin_pendiente,NA,I,2019,10,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,OTF,NA,SI
14052107,PCH,Chaco Árido,14,5.08571428571429,0.76333147112141,1.51898337433611,5.35896531129253,7,187.2,23.943661971831,0,23.943661971831,100,100,NA,NA,0,0,12,2400,-65.561072,-31.40945,-65.5610555555556,-31.4094444444444,304,sin_pendiente,NA,II,2019,6,llano,ausencia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14052108,PCH,Chaco Árido,14,4.15,0.741729265163904,1.45984312825174,2.92069406729944,4,69.3,21.1267605633803,0,21.1267605633803,42.2535211267606,100,18.75,26.05,4,40,8,1600,-65.563526,-31.499549,-65.5635555555556,-31.4995277777778,283,sin_pendiente,NA,II,2019,5,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14052109,PCH,Chaco Árido,14,5.12222222222222,1.45941641355477,2.20911077701805,4.67550230892542,9,119.3,22.5352112676056,0,22.5352112676056,74.6478873239437,100,90,9.7,2,20,10,2000,-65.565991,-31.589647,-65.566,-31.5896388888889,287,sin_pendiente,NA,II,2019,5,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14052110,PCH,Chaco Árido,14,5.08571428571429,2.87790589939725,6.06539172611572,18.2385387287332,14,198.6,26.7605633802817,0,26.7605633802817,63.3802816901408,19.7183098591549,15.775,14.05,4,40,8,1600,-65.568468,-31.679743,-65.5684722222222,-31.67975,307,sin_pendiente,NA,I,2019,5,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
14052111,PCH,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,2200,-65.570955,-31.769838,-65.5709444444444,-31.7698333333333,338,sin_pendiente,NA,II,2019,5,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NO
14052112,PCH,Chaco Árido,14,5.325,1.65276494522197,2.82036480476024,8.1923730919441,8,80,8.45070422535211,0,8.45070422535211,100,100,NA,NA,0,0,29,5800,-65.573454,-31.859932,-65.5734444444444,-31.8599166666667,362,sin_pendiente,NA,I,2019,5,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
14053097,PCH,Chaco Árido,14,4.78666666666667,3.04556336885278,6.98497438033146,22.4822363464949,15,237.9,18.3098591549296,26.7605633802817,45.0704225352113,61.9718309859155,57.7464788732394,NA,NA,0,0,14,2800,-65.433045,-30.510364,-65.4330555555556,-30.5103611111111,222,sin_pendiente,NA,I,2019,5,llano,presencia,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
14053098,PCH,Chaco Árido,14,6.25384615384615,2.1595426795093,4.0895715354828,17.2421103506312,13,247.2,46.4788732394366,5.63380281690141,50.7042253521127,61.9718309859155,4.22535211267606,34.25,19,2,20,14,2800,-65.435296,-30.600484,-65.4353055555556,-30.6004722222222,250,sin_pendiente,NA,I,2019,5,llano,presencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI
